17;Micro;7.94036006;dbl=dbl1+dbl2;
18;Micro;181.32800292;dbl=pow();
19;Micro;150.55281066;dbl=log(dbl2);
20;Micro;24.35667991;dbl=sqrt(dbl1);
21;Micro;131.08518981;dbl=tan(dbl1);
22;Micro;103.47879791;dbl=sin(dbl1);
23;Micro;6.32319879;digitalWrite(9,0);
24;Micro;6.45051813;digitalWrite(9,1);
25;Micro;0.12664933;PORTB=PORTB|2;
26;Micro;0.37950551;bool1=PORTB&4;
27;Micro;4.80325031;digitalRead();
28;Micro;110.79974365;analogRead();
29;Micro;92.81212615;b random();
30;Micro;92.34416198;l random();
31;Micro;0.74187698;b min();
32;Micro;1.01511752;if(dbl1<dbl2);;
33;Micro;0.25687718;if(b1<b2);;
34;Micro;1.14187717;abs(int);
35;Micro;1.23419761;constrain(int);
36;Micro;0.74199705;if(b1<b2)..;
37;Micro;0.25301337;fRetByte();
38;Micro;0.50586557;fRetInt();
39;Micro;1.01150929;fRetDbl();
40;Micro;4.26614856;fRetLong();
0;Micro;0.01327333;dummy;
1;Micro;5.43899250;b=b1/b2;
2;Micro;0.63595027;b=b1*b2;
3;Micro;0.44583072;b=b1+b2;
4;Micro;0.13047068;b=gl. var;
5;Micro;0.12991065;b=23;
6;Micro;0.38255076;b=b1 << 4;
7;Micro;0.32067081;b=b1 & 0x01;
8;Micro;0.13031064;b=bit(3);
9;Micro;0.13047064;b=bit(3)+bit(4)+bit(1);
10;Micro;41.27947235;l=l1/l2;
11;Micro;1.77358951;l=l1+l2;
12;Micro;6.13438892;l=l1*l2;
13;Micro;31.41253471;fl=fl1/fl2;
14;Micro;0.76171088;dbl=1.23;
15;Micro;25.92239761;dbl=dbl1/dbl2;
16;Micro;9.21602821;dbl=dbl1*dbl2;
17;Micro;7.86303043;dbl=dbl1+dbl2;
18;Micro;177.38610839;dbl=pow();
19;Micro;148.82357788;dbl=log(dbl2);
20;Micro;24.48227119;dbl=sqrt(dbl1);
21;Micro;133.97186279;dbl=tan(dbl1);
22;Micro;103.72944641;dbl=sin(dbl1);
23;Micro;6.32311201;digitalWrite(9,0);
24;Micro;6.45078992;digitalWrite(9,1);
25;Micro;0.12664268;PORTB=PORTB|2;
26;Micro;0.37947082;bool1=PORTB&4;
27;Micro;4.80325460;digitalRead();
28;Micro;110.80213928;analogRead();
29;Micro;92.81652069;b random();
30;Micro;92.34375000;l random();
31;Micro;0.70815029;b min();
32;Micro;1.01567089;if(dbl1<dbl2);;
33;Micro;0.25647058;if(b1<b2);;
34;Micro;1.14147043;abs(int);
35;Micro;1.22271072;constrain(int);
36;Micro;0.70787029;if(b1<b2)..;
37;Micro;0.25303874;fRetByte();
38;Micro;0.50585088;fRetInt();
39;Micro;1.01148676;fRetDbl();
40;Micro;4.10374259;fRetLong();
0;Micro;0.01327200;dummy;
1;Micro;5.43890380;b=b1/b2;
2;Micro;0.63582224;b=b1*b2;
3;Micro;0.44658260;b=b1+b2;
4;Micro;0.12990270;b=gl. var;
5;Micro;0.13054268;b=23;
6;Micro;0.38282249;b=b1 << 4;
7;Micro;0.31906282;b=b1 & 0x01;
8;Micro;0.13138264;b=bit(3);
9;Micro;0.13006267;b=bit(3)+bit(4)+bit(1);
10;Micro;41.43412780;l=l1/l2;
11;Micro;1.77326107;l=l1+l2;
